	mean	se_mean	sd	X2.5.	X25.	X50.	X75.	X97.5.	n_eff	Rhat
mu[1]	0.845358961953066	0.00732882975228296	0.327755230432553	0.227247871995742	0.622803298964018	0.838718219856965	1.06350967815559	1.47904646831768	2000	0.998873922652716
mu[2]	0.964716431520088	0.00913057630660291	0.408331785906261	0.178823250737106	0.689022447161555	0.959489927302094	1.238543325444	1.78402502261482	2000	1.00183139715156
mu[3]	-0.367819089689228	0.0106865179208836	0.477915610277308	-1.30418204396699	-0.689854371621769	-0.373870303356498	-0.064301719539657	0.607753158799612	2000	0.998560246368557
mu[4]	0.486313759995799	0.00817792113080869	0.365727751262403	-0.247552223635791	0.249165747945673	0.491574895142233	0.725123649974534	1.19825202052902	2000	1.00209882695442
mu[5]	0.811918647773932	0.0145033123276175	0.64860784526927	-0.487012811854777	0.373462690447485	0.828403945068184	1.2490225296844	2.07315161536465	2000	1.00327366907765
mu[6]	-0.668136599704895	0.00718934908090655	0.321517465177654	-1.3063084519973	-0.867976056742259	-0.664166699863451	-0.470668770241374	-0.041325486966724	2000	0.99909520111735
mu[7]	-0.343246376758426	0.00880152151412596	0.39361600822025	-1.1147995369338	-0.589534131214615	-0.344940082300913	-0.0991247080364991	0.467544733337502	2000	1.00242848259583
mu[8]	-1.03173027084083	0.00682426213414067	0.305190280564326	-1.64895025890052	-1.2185185007567	-1.02760867911795	-0.841249963258965	-0.416807627410246	2000	1.00014001358297
mu[9]	-1.16221767885251	0.0107572310623746	0.401865104201544	-1.97936409306724	-1.42265960461267	-1.16563504125325	-0.906543079576836	-0.33275622248388	1395.59561937236	0.999546163511542
mu[10]	0.728627114542746	0.015592182120847	0.697303582795413	-0.701657894863184	0.231024600597303	0.764266595402751	1.22214175024097	2.0321804023903	2000	0.999123469870226
mu[11]	1.49350526442161	0.0114615319936938	0.512575293283759	0.476409494217864	1.16606910193115	1.49530064487044	1.8187217384365	2.55464111906382	2000	0.999796707358952
mu[12]	0.155266190421814	0.00830642985745775	0.371474836232188	-0.541314676513465	-0.0948185236183994	0.151030807931419	0.39245172476422	0.89504781270638	2000	0.99893868558852
mu[13]	0.411344127555709	0.00542732756651237	0.242717467497603	-0.05822655378773	0.255928181375295	0.411917629303826	0.571482092824728	0.884542927761013	2000	0.999025698991853
mu[14]	1.37978789502722	0.00783862282402304	0.350553869689938	0.667662652754512	1.16616622377211	1.38335706766798	1.60397226858314	2.05770151816023	2000	1.00118851133787
mu[15]	-0.357302764598272	0.0071551783782475	0.248814552090953	-0.847054958261407	-0.517970844658505	-0.356561399650458	-0.196355260804343	0.13487110132506	1209.23476147644	1.0008403311109
mu[16]	-0.390094623465772	0.0125250012376483	0.560135083713012	-1.46396729964606	-0.75332518561175	-0.391696497719316	-0.0404367155258543	0.745298957240915	2000	1.00010097373491
mu[17]	0.292391484604925	0.00847528616558013	0.310025250430595	-0.313726358508475	0.0916137534293894	0.292856201574637	0.486310029686551	0.916557062124779	1338.09020637997	1.00005165611934
mu[18]	0.36438261459231	0.0160384293075667	0.717260363680881	-1.08949321371015	-0.10140897831073	0.373281212070058	0.848345193512272	1.68555688234382	2000	0.998883015072587
mu[19]	0.401403391148272	0.0121231215231386	0.542162476504573	-0.744835544055846	0.0590463021631064	0.407859415179375	0.740842201823303	1.44395064313464	2000	0.999522286045131
mu[20]	0.529954327399238	0.0173410645111396	0.775515980982348	-0.982682898807267	-0.0156569295991588	0.536080580066758	1.06734107584084	2.04058814590712	2000	0.999963738923047
mu[21]	-0.176722500710176	0.0100492061191078	0.449414160044637	-1.05425576871463	-0.451599316727184	-0.177366012276292	0.106863438320202	0.687464226440688	2000	1.00028396953427
mu[22]	0.769019236441917	0.00798705882188115	0.357192129320313	0.0325663583577071	0.535891685058341	0.768838825964503	1.0009884150092	1.48398174993347	2000	0.999812373956917
mu[23]	1.38247214967928	0.0127525610030255	0.570311865799556	0.214509341992556	1.00579972724375	1.38203234960153	1.7732248052123	2.48055825845933	2000	0.999316645911946
mu[24]	-0.327825938255492	0.0114863516222239	0.513685260815152	-1.37204342914101	-0.666095617856814	-0.33253588214701	0.0166457928477705	0.633678428425504	2000	0.999829561582927
mu[25]	-1.06292258290769	0.010933736250634	0.372554157891463	-1.81108216432515	-1.30361170882043	-1.06427795899288	-0.815125993853485	-0.366215318814945	1161.025190444	1.00214698951088
mu[26]	-1.24567071523554	0.0106730673318443	0.477314081648721	-2.15853204542464	-1.55326935940421	-1.24493306043551	-0.941043255338071	-0.305092250297899	2000	0.999304636015047
mu[27]	0.696061404762451	0.00673026955287144	0.300986804542353	0.102342719225528	0.513170818795101	0.689896529729381	0.87751903548812	1.28427033062492	2000	0.999147213146401
mu[28]	0.628490809331913	0.0141673685103958	0.633583981030701	-0.718699045398501	0.224883383718472	0.644030701795335	1.05847184396437	1.82368969466463	2000	1.00045770875547
mu[29]	0.259288682268395	0.00792375161203659	0.313822008105702	-0.359203475163093	0.0563210683399606	0.261693382419067	0.462605318628422	0.867790419274211	1568.57427382371	1.00030814451589
mu[30]	-1.53829709189524	0.00789456956311502	0.35305588392452	-2.23350405512183	-1.76302160731194	-1.53251052848852	-1.29724631516756	-0.865005087668898	2000	1.00143875178935
mu[31]	-0.13823877035136	0.0152463520963985	0.681837593928871	-1.47596252931589	-0.599927435901992	-0.131911087024946	0.325880436579469	1.18083616494998	2000	1.00040152317874
mu[32]	-1.37907702011061	0.0126212879899379	0.564441158182059	-2.54542042083597	-1.73452567780391	-1.38618977397291	-1.00402782271552	-0.240582512092713	2000	0.999637143069457
mu[33]	0.696533048993581	0.00808704916025439	0.361663833194228	-0.0262660616791517	0.468260308250245	0.690995498302761	0.932072590745745	1.43017160546926	2000	0.999799518933451
mu[34]	-0.640158815821916	0.00667807678003342	0.298652672782353	-1.22222117843544	-0.830912773008883	-0.642951512345898	-0.444070266222396	-0.0316314787544817	2000	1.00153679428511
mu[35]	-0.134462695321424	0.00807223780905045	0.361001449431615	-0.851884552403714	-0.360917425337962	-0.128714802610069	0.0952908944066315	0.596173215706719	2000	0.999514123313406
mu[36]	0.498085536789954	0.0144801483373593	0.64757192013232	-0.746027326361154	0.0710446060424306	0.483453071811196	0.915683648379579	1.76737191564962	2000	0.999196494293116
mu[37]	-0.537190187674902	0.0105705499425083	0.472729364620102	-1.48946069254447	-0.848701055257262	-0.529764842447257	-0.239142650163888	0.374964847365067	2000	0.999595934326018
mu[38]	1.53697531342471	0.0104930577001682	0.469263806188074	0.652618359872859	1.21574403361526	1.52845345532552	1.83850646890932	2.48848476524273	2000	1.0012746831746
mu[39]	1.06702932798984	0.00854585245358318	0.382182140237907	0.337154017523418	0.818745981658398	1.05886161648729	1.3194854171359	1.78940248322642	2000	0.998429622057776
mu[40]	1.39589671485579	0.0134949812356384	0.603513907959432	0.163938775777164	1.03415417182549	1.38644906133225	1.7930260823666	2.55444659304472	2000	1.00120311821541
mu[41]	-0.266308391779601	0.0122351294676709	0.547171624064459	-1.30690976979647	-0.632497042546866	-0.2625038176131	0.0805353457977645	0.800551259672609	2000	1.00076425737889
mu[42]	1.90087575569627	0.00849965972246654	0.354092186860769	1.21363526575079	1.66342149239888	1.89486690456237	2.12240349405813	2.61320515240178	1735.51994586128	1.00002959859609
mu[43]	-0.339091845307874	0.0065507318530625	0.292957634516418	-0.904112763042263	-0.530953777281284	-0.335464077009074	-0.153291695697799	0.235253744281874	2000	1.00070270529492
mu[44]	0.485513875485622	0.00646272042044252	0.28902164359371	-0.0639388808198178	0.293243648498158	0.484833581781339	0.670723048776512	1.08164474502749	2000	1.00051040679361
mu[45]	-0.986149147538775	0.00690058180317018	0.308603399923732	-1.59122275471256	-1.18241079813769	-0.981700901817874	-0.774091395168023	-0.390376145264305	2000	1.00543817022122
mu[46]	-1.530050417985	0.00891569455394209	0.398721981784784	-2.31890243022459	-1.80225527482618	-1.52667272455757	-1.25976546318653	-0.763884643632536	2000	1.00010556337471
mu[47]	-0.881691450566754	0.0113578160606174	0.4308518846249	-1.74122194512235	-1.1602027011793	-0.874383770730068	-0.606796234170166	-0.0384784711027098	1439.0183496941	1.00195798654357
mu[48]	0.878062985140345	0.0132890607229163	0.594304862671268	-0.30392765151856	0.482420207714363	0.892081708699712	1.28299317631664	2.03280378450446	2000	0.999864249991834
mu[49]	0.862952742277157	0.00810556647698066	0.362491952773445	0.172653563293655	0.623774497004653	0.856154462587975	1.08933444896298	1.59584364272782	2000	1.00025615195505
mu[50]	0.535934002267648	0.0106081521919343	0.47441098833657	-0.410592126436355	0.231986704097007	0.539234098388704	0.854959513019383	1.45878129433413	2000	0.999564449762689
mu[51]	-0.1829861566331	0.0110283725740754	0.493203815136538	-1.17292968438615	-0.491672999608988	-0.185627788079765	0.135284258582438	0.789950179932841	2000	1.00044394568778
mu[52]	-0.203828171110119	0.0108212492401179	0.483940978047429	-1.18325046652005	-0.523163133139351	-0.209242740025391	0.123804353102265	0.708842925426183	2000	0.998927539693556
mu[53]	0.354593444001787	0.0119538968875544	0.534594520731896	-0.706793274035738	0.00622987579505133	0.349816912038221	0.712430847077762	1.43135783867277	2000	1.00028588817566
mu[54]	-0.500939287538473	0.0168104813902497	0.75178758246187	-1.93836010521637	-1.00902225350726	-0.502080515801223	0.00372942922959643	0.994173913043053	2000	0.99945194061282
mu[55]	-0.0420358286999974	0.017048332929477	0.762424626667172	-1.54285549842706	-0.54517578062433	-0.0384897421310926	0.46178518423142	1.41153654882294	2000	0.99862473862831
mu[56]	0.10406067870046	0.0116627515817565	0.521574106830015	-0.937985135858471	-0.23610277651777	0.109111592782403	0.443246225898748	1.17740440498488	2000	1.00025002584819
mu[57]	-0.362052183873144	0.0165052777420732	0.738138460375797	-1.85135764149224	-0.862772694149885	-0.349661448637724	0.123218851589048	1.08154185971402	2000	1.00045752219099
mu[58]	-0.435079399128644	0.0143782854910712	0.643016475158682	-1.70227383281484	-0.839786718518698	-0.452841297316645	-0.020885979536443	0.89733101959027	2000	0.999636468009739
mu[59]	0.918990187167301	0.00983672511581317	0.439911720698755	0.037075238625464	0.638285869955772	0.920991673567164	1.20650044043348	1.7598236337955	2000	1.00292275700942
mu[60]	1.32064201711026	0.0208266684643231	0.931396928621553	-0.501893572201462	0.673161692034948	1.34000578232913	1.95784117328638	3.07464545394349	2000	0.999495897728505
mu[61]	0.109333842085807	0.0172393578681351	0.770967521631918	-1.40773080067361	-0.394482829270579	0.115675479732318	0.609660334663622	1.60929517100899	2000	1.00112673373826
mu[62]	-0.0381364996614753	0.0161566482270658	0.722547274485413	-1.51214077213116	-0.507376212614273	-0.0408172172964972	0.439084784740749	1.36200363491977	2000	0.999265281086641
mu[63]	1.14328092267224	0.0120851582954395	0.540464709348965	0.024113882674228	0.788092260637652	1.14643806452894	1.49238203442584	2.20740395129072	2000	0.999847803441576
mu[64]	0.351724356267101	0.0177872393688721	0.795469527217171	-1.25488576256041	-0.180297952578604	0.363601250558158	0.878845254539683	1.95494721209605	2000	0.99964063788346
mu[65]	0.225281483252854	0.0158109183211748	0.707085763056876	-1.17663737889634	-0.23562043674322	0.242202889253147	0.683007152446731	1.68380799856323	2000	1.00002071516726
mu[66]	1.34182711500356	0.0103663604651046	0.463597733584804	0.426120157085144	1.03285739479779	1.34263478685857	1.66269551654542	2.2172227253311	2000	0.998822696335446
mu[67]	0.928653301493687	0.00544619096635165	0.243561064384151	0.471889506749994	0.76924205787796	0.922947802786651	1.08980667461002	1.41456013247869	2000	0.998948731895232
mu[68]	-0.741493743205622	0.0114569468995514	0.51237024164005	-1.66798068127924	-1.07476120559966	-0.776711900213694	-0.425170714552748	0.374825638437272	2000	0.999497647269329
mu[69]	1.10597364921907	0.0150873905745667	0.674728618556415	-0.372860807257258	0.714661818495628	1.13563007994062	1.53555653570744	2.37718461592122	2000	1.00121433255224
mu[70]	1.22267407543282	0.00950737681434993	0.425182816891837	0.35798993840549	0.961868978746933	1.22698990749541	1.49985916016014	2.06624125899085	2000	1.00052804442714
mu[71]	0.701504008706882	0.00993667543173575	0.444381634714264	-0.215430865229451	0.431146926626588	0.718608841861	0.978634656692249	1.58195436606644	2000	0.999753859037883
mu[72]	0.208814213587118	0.0159371205509259	0.712729698349586	-1.20623402439672	-0.266449570409459	0.228014948591138	0.698272424735075	1.57707578984002	2000	0.99886880537254
mu[73]	-0.269346149837186	0.00515309737363058	0.230453520442272	-0.742053479362813	-0.42247205434889	-0.265806456393027	-0.112680444599743	0.201136237132241	2000	1.00054049781054
mu[74]	-0.154853490355743	0.00782092823562573	0.349762543640132	-0.856185528731735	-0.368196023254339	-0.150475849012989	0.0717655960050679	0.526770618839559	2000	0.998946643252062
mu[75]	-0.909010858350227	0.00960439317644169	0.429521520503175	-1.71081369517169	-1.18362796171143	-0.922123882083251	-0.635570318876412	-0.0257530346318277	2000	1.00325797053126
mu[76]	1.04257901924982	0.0110727071610314	0.495186518140297	0.0453512855187149	0.71922172937714	1.0499431733881	1.36677661540722	2.00718649144898	2000	1.0002458547195
mu[77]	0.123927842252603	0.0116507002150185	0.521035153325057	-0.889875955112035	-0.226554981287589	0.113899048161717	0.477808707143173	1.15587309945415	2000	0.998866900495981
mu[78]	0.490936992955889	0.010704396293498	0.478715155407165	-0.489000716260445	0.17776920995695	0.48278460437866	0.794552232797704	1.45518784655547	2000	0.999927433747436
mu[79]	0.184527658696841	0.0165174378248787	0.7386822758111	-1.24876335052253	-0.317446434203085	0.195239017838764	0.657684776393315	1.6508066668179	2000	0.998316125494571
mu[80]	0.0643899034638633	0.00950188171676003	0.424937068656757	-0.82997147665258	-0.20883047366516	0.0631601582588277	0.339715878071253	0.916689134170029	2000	1.00058981740687
mu[81]	1.30233943786951	0.00912982985714745	0.408298403671778	0.466120039938153	1.04602007722419	1.30110380052493	1.57400537795501	2.09593866989286	2000	1.00049727908952
mu[82]	-1.73363920994631	0.0161360605090049	0.59672364519553	-2.90415255867809	-2.11627911796027	-1.73731772449681	-1.36367564955352	-0.567678896670216	1367.57598756914	1.00173908385655
mu[83]	1.42327362850204	0.00987156777110299	0.441469931613647	0.545095619333071	1.12405064529031	1.4240761578687	1.71486904096898	2.28369699122655	2000	1.00031620252393
mu[84]	0.137878762006392	0.0167263408810543	0.748024704497422	-1.34278567656915	-0.357183263309706	0.160978285167132	0.629013488871421	1.63580681798541	2000	0.999427461999437
mu[85]	-0.385971142799016	0.0175132299436752	0.78321545319285	-1.88769522533013	-0.909278222463414	-0.396041862320281	0.103439031909268	1.19333294290215	2000	0.998707772307248
mu[86]	0.582957554543061	0.0174357007173687	0.779748240787565	-1.0210958294818	0.0903775169420079	0.566026801524112	1.11463587341198	2.12351003444217	2000	0.999800879914556
mu[87]	-0.616929759675968	0.0137740626113288	0.61599480650539	-1.77112125271866	-1.02495489026411	-0.632955805094665	-0.19214892691071	0.585735023543435	2000	1.00026579007817
mu[88]	0.97634279413977	0.0188767889675248	0.84419566656607	-0.757559543653402	0.420559531736346	1.00839855425355	1.52182459922387	2.56029523992607	2000	0.998532566958205
mu[89]	-0.714738005703754	0.01728201836225	0.772875356927811	-2.21902596238988	-1.25483470007644	-0.710499288163353	-0.201990719432124	0.8362831277703	2000	0.999170834908805
mu[90]	0.881450131420645	0.0118423119381827	0.529604290090677	-0.207691549555689	0.549763305993699	0.900580567151731	1.22468021204612	1.89606069422788	2000	0.998691736124104
mu[91]	0.302090611887991	0.0168974411591613	0.755676541553752	-1.22042127644929	-0.207658392153792	0.294498578307571	0.799795086192946	1.80159008990266	2000	1.00046131364459
mu[92]	0.0469939102959682	0.0164213267880987	0.734384059578538	-1.37227648587682	-0.436100962049048	0.0215942176165292	0.526640929730105	1.54906127643423	2000	0.999418201616356
mu[93]	-0.959133079205327	0.0185963115927975	0.831652337045254	-2.5604921937069	-1.51046522888126	-0.98096369570372	-0.407563796436809	0.727481534388417	2000	1.0004138621125
mu[94]	0.141857172656124	0.00921045801926158	0.411904204699539	-0.656930035990635	-0.133013919685344	0.136290332206836	0.413150185428303	0.971901954229463	2000	1.00079162091288
mu[95]	0.408243838739469	0.0165600833799915	0.740589443014508	-1.08809887583984	-0.0836034897241375	0.415620332974406	0.902711801078369	1.80833695360129	2000	0.999731326437161
mu[96]	1.28587118573412	0.0197602693202238	0.883706109074479	-0.444461484803914	0.710834272612288	1.2754951669511	1.84729621526428	3.09435238288761	2000	1.00160940150584
mu[97]	-1.28247083533928	0.021594391741146	0.89564298795101	-2.97529221428312	-1.9000660347326	-1.30124591642355	-0.640477809434183	0.4699085239541	1720.23551287117	1.00271102600148
mu[98]	-0.108713167984546	0.0181795061298722	0.765504394195741	-1.65306642154421	-0.592554773490975	-0.108171362893234	0.373880919225018	1.39068044901263	1773.0917711965	0.999364068489503
mu[99]	0.675732845442734	0.0144443472296213	0.64597084592088	-0.629398829053452	0.259502310627003	0.697241170761649	1.11704738729578	1.89937864854914	2000	1.00306934438345
mu[100]	0.567170185487935	0.013915219159845	0.622307519264419	-0.658801760248144	0.169138364890586	0.575769511341592	0.972035423450988	1.81152079096854	2000	0.999314040369128
mu[101]	0.0748163901107806	0.00527440760691271	0.19752348211072	-0.336701681683093	-0.0499818799661427	0.0809846212336028	0.201597970219382	0.455966665368477	1402.4587230395	1.00196407351365
mu[102]	-0.663963788188401	0.0135742077780599	0.607057026648967	-1.82594681453065	-1.06720341685919	-0.697012968616772	-0.259782032618297	0.568046057095126	2000	0.998935980302443
mu[103]	0.459085276525557	0.0119351862652373	0.533757756263848	-0.666958889347695	0.119959544088782	0.467223164379705	0.803405771175293	1.48264688269588	2000	1.00252623219471
mu[104]	0.957438131054109	0.00933053596246074	0.417274253571373	0.117999977554195	0.685601048292233	0.969621916636904	1.23007049745403	1.78189048713055	2000	0.999328267769204
mu[105]	0.458478373383	0.0176733161688662	0.79037472682862	-1.10652795185257	-0.0629745546343873	0.469020822268187	0.987508800089531	1.92351648300644	2000	0.999380632234842
mu[106]	0.400884905198833	0.00763294324942706	0.341355599482341	-0.264389121412823	0.172151167235735	0.405461518510752	0.615904693569966	1.10310225845233	2000	0.998868451976994
mu[107]	0.387599846435629	0.0160808375077396	0.719156916048681	-1.05074483345074	-0.0654990307491254	0.406101127796525	0.838005756274221	1.80508368282484	2000	0.999328383286399
mu[108]	-0.668003747550688	0.00910557125442182	0.407213525977104	-1.47790635321299	-0.925359067909242	-0.68258768121771	-0.412144598467495	0.209619358728439	2000	0.998484268214828
mu[109]	-0.0676369414041556	0.00796073180773538	0.356014749454822	-0.757886352924583	-0.297805887349182	-0.0719280108942111	0.167201344376372	0.641676580706749	2000	1.001571726002
mu[110]	-0.425458146273195	0.0122679545005892	0.54863960416384	-1.48346845894413	-0.791327171815014	-0.429624538910481	-0.0637033065971601	0.670229055737872	2000	0.998936694603372
mu[111]	0.272546056578798	0.0165986976215646	0.742316324395652	-1.20013571335669	-0.225584549235865	0.295827146686453	0.7799785281984	1.72175116173159	2000	1.00012928585534
mu[112]	1.3894016686783	0.0197632498805696	0.883839403785365	-0.442752384434087	0.823060261074219	1.41974476781248	1.97342766100193	3.07769834855611	2000	0.999467941476222
mu[113]	0.346103311085427	0.0166149247464142	0.743042023480512	-1.12506911780976	-0.157693444342488	0.376172424429398	0.851841499553827	1.72284463426634	2000	0.99934358505892
mu[114]	-1.06791612215595	0.0195905837447871	0.876117539444925	-2.79478538247933	-1.66106081466208	-1.06688132512773	-0.481312899318892	0.673422615913283	2000	0.999124746549486
mu[115]	0.716426677974665	0.00766610727431905	0.34283873976366	0.0441858775188864	0.49870984147997	0.717709083362284	0.934034702145504	1.40905815921492	2000	1.00042753779619
mu[116]	-0.890383632864495	0.0103431174653195	0.462558275034397	-1.7738978816153	-1.1830515950967	-0.892717959251944	-0.608339498938966	0.0680183242634782	2000	0.998528858298833
mu[117]	0.0603841975534695	0.00872758615093087	0.390309518259343	-0.704006161524606	-0.197786419313959	0.0639378751332174	0.31268079604424	0.842727572238621	2000	0.999605552649899
mu[118]	2.14896507562948	0.0145812576385088	0.57756159512379	0.934999157236479	1.78263630794918	2.17198294019193	2.5348835268428	3.20461683768511	1568.94112569474	0.998750455980169
mu[119]	0.00638771862513188	0.0166960360006726	0.746669429045753	-1.46336758169678	-0.485116317234062	0.00413199273782541	0.530567918070665	1.4681601706494	2000	0.998981722564719
mu[120]	0.719013422420914	0.0179202723488549	0.801418942946986	-0.911880094829224	0.176180653289232	0.719997551420283	1.27978630524697	2.26269984757129	2000	1.00007324907764
mu[121]	1.10303124122702	0.0184554448327995	0.82535258402274	-0.504298626816695	0.5504380977931	1.11031545496102	1.68168307748608	2.71931424117954	2000	0.998580859735487
mu[122]	-0.158908516836108	0.00952467703353633	0.425956506214366	-0.968047561522973	-0.428903849910607	-0.161641528762107	0.108574949444555	0.72854769541847	2000	1.00283636580131
mu[123]	0.423768779756531	0.0154751743551963	0.692070836437607	-0.929729762922364	-0.0409935240529216	0.431992483688057	0.869245854066935	1.79347023599207	2000	0.999962924250014
mu[124]	-1.60871396840964	0.0126097256636684	0.563924075231723	-2.72908604855147	-1.97651207616404	-1.62025585861432	-1.25037500517355	-0.461177619500651	2000	1.00006759008008
mu[125]	0.831783543248489	0.00572265646733764	0.255924977456915	0.334026206471519	0.664797533154164	0.824628916011135	0.993676514624205	1.36187907902304	2000	0.999650252390358
mu[126]	0.0542744155177693	0.0120012081398323	0.536710344255774	-1.04784798808183	-0.302672201210124	0.0519186682485594	0.399744356216319	1.07925930443795	2000	0.999090072049557
mu[127]	0.981901458707841	0.01576622752534	0.705087129907772	-0.507448579681048	0.540444276601912	0.972161368323633	1.46576968382811	2.33219883740956	2000	0.999788479493851
mu[128]	0.579285372923166	0.0107532316473776	0.480899138826767	-0.364259504273763	0.260539711843227	0.566089771698814	0.895053818792181	1.51703412207922	2000	1.00125000173138
mu[129]	1.52814637184181	0.0125794281526776	0.494769148125458	0.575882536689699	1.21439073529077	1.50505858852631	1.8607836323295	2.53542887363733	1546.97545765387	0.999505559424879
mu[130]	-0.192450376887315	0.00884736475993404	0.395666180498973	-1.00951582351376	-0.447808881581251	-0.191559647192128	0.0579441719536534	0.597731191239912	2000	1.00009614963418
mu[131]	-0.605326364697685	0.0126519562719795	0.45623044825927	-1.4702250826458	-0.909897670241632	-0.612249461092681	-0.314739688179642	0.310687967118094	1300.32875930311	1.00374671341387
mu[132]	-0.736866799461065	0.00613235704632992	0.274247344357871	-1.26954440776266	-0.919128993046737	-0.734591037401712	-0.558985596105935	-0.185054375570934	2000	1.0006741109157
mu[133]	1.0586974146774	0.0126424515716299	0.56538762232827	-0.0303687673180208	0.682419479284565	1.07068163637197	1.4403786603271	2.11506681640471	2000	1.00022876289569
mu[134]	-1.01615499730178	0.00825753732438813	0.369288295681472	-1.7233132481915	-1.27298316586539	-1.01723107543925	-0.76614759399043	-0.26490414642565	2000	1.00206806795758
mu[135]	1.47099739266514	0.0113648354095604	0.508250890577473	0.483808936592689	1.12988041958429	1.48040606205298	1.81329058677733	2.4228452357116	2000	0.99991298228323
mu[136]	-0.615466186860522	0.00908608934420226	0.406342268465455	-1.41644164218199	-0.873895333577413	-0.619308729465616	-0.357597058692808	0.196302506465912	2000	0.998863976252971
mu[137]	0.32719495376447	0.0104447663709345	0.467104152290267	-0.584002917726254	0.0183853275409286	0.338739819165062	0.643189466185057	1.20045795522611	2000	0.999353334036835
mu[138]	-0.137068711833449	0.0068511259924802	0.306391668832029	-0.721984327318708	-0.342613262242424	-0.140430101230387	0.0588490779760234	0.470441535702823	2000	0.99871027412674
mu[139]	-0.0375041368608678	0.00657636235873039	0.29410386557584	-0.612103968831599	-0.235346678404569	-0.0405808937408983	0.153844947560929	0.548055118529849	2000	0.998738242385377
mu[140]	0.350291064260729	0.0119858477955005	0.536023408774103	-0.71931334520174	0.0114556029050069	0.366348513897047	0.696352388579735	1.3950955204615	2000	0.999751377685626
mu[141]	-0.942119032184655	0.0134345244631671	0.531989711887343	-1.93288990724171	-1.30570133278063	-0.969705356455212	-0.602942984587782	0.164121203670547	1568.05708901398	1.00027391409624
mu[142]	2.19302626138124	0.00924405839385544	0.413406859132766	1.34180364990959	1.91911749063653	2.19655641473715	2.46623511848609	2.97484679390307	2000	1.00213781355732
mu[143]	-1.09347719999312	0.00940969180204134	0.420814210333739	-1.91921168800281	-1.36436784499164	-1.10783466669788	-0.826309886976095	-0.28277303606436	2000	0.999504216927542
mu[144]	-0.454530504911234	0.00954235203591817	0.426746956350931	-1.30936071419562	-0.732069122579391	-0.450220557153196	-0.184266675203076	0.397763895885915	2000	0.999613617187141
mu[145]	-0.0448311493788763	0.00714065918860256	0.319339986997476	-0.689717193595751	-0.253249458771268	-0.0469008185924317	0.160439018961278	0.576628815639394	2000	0.999776397873527
mu[146]	0.627173150369951	0.0171080414505895	0.765094872908044	-0.830683804643166	0.120671119432537	0.601012171848034	1.15472981367543	2.11340862142715	2000	1.00174632740575
mu[147]	-0.268735681970056	0.0133828365748831	0.598498646264181	-1.39903127920239	-0.655770471545265	-0.306580023857815	0.11064684753159	1.02578570651796	2000	1.00267429579197
mu[148]	0.968661017123442	0.0122899188389544	0.549621879237145	-0.18019087528555	0.614061648310252	0.972492600993199	1.32040497026826	2.02202508307678	2000	0.998913757108319
mu[149]	-0.222751768563947	0.012597334451119	0.563369923360041	-1.30357140042957	-0.599421322243044	-0.225964103157985	0.143614212005551	0.91901807020883	2000	1.00022600344206
mu[150]	-0.928695088831601	0.0133060485350937	0.595064580727619	-2.03853922307649	-1.31266905938272	-0.948219915955687	-0.554372026401503	0.30796448480727	2000	1.00123457854612
mu[151]	0.561745571633235	0.0151930298933924	0.641957946684779	-0.70931443983205	0.132615242102664	0.573341462716914	0.990916056324887	1.83177113810756	1785.35413555294	1.00097001336745
mu[152]	0.319760408250664	0.00866591001433013	0.387551277578767	-0.414447429676929	0.0533146814026574	0.325437151258096	0.560314960679875	1.08996056291668	2000	0.999018925232154
mu[153]	-0.599091883676874	0.0122905524668848	0.549650215939644	-1.62160505658962	-0.966244049533222	-0.602786245616708	-0.222829649857423	0.478618219303244	2000	0.999101350809147
mu[154]	-0.0574416650870886	0.0135757309982382	0.607125147126233	-1.26942509862058	-0.442774024468403	-0.064441443759466	0.317485211770526	1.15295758066118	2000	0.999886809949791
mu[155]	1.53232028675317	0.0111981918999614	0.500798366268023	0.487682121416911	1.20888978305894	1.53546226427819	1.86352115761562	2.4791290167223	2000	0.998538499036218
mu[156]	-0.615536076249258	0.00697157262057118	0.31177820579347	-1.21508656311462	-0.824434866218698	-0.628103502375537	-0.398106400642896	0.0191517280815316	2000	1.00393672450568
mu[157]	-1.12782923491318	0.0191174190158362	0.854956969475137	-2.75957100690833	-1.69304492622234	-1.13102894582132	-0.56446450432582	0.576215669769563	2000	0.998873118720025
mu[158]	-1.5571896229201	0.0148934554382431	0.666055575595512	-2.89706848509694	-1.99203440854454	-1.55336910569625	-1.11571891254493	-0.262993056055801	2000	1.00205341186998
mu[159]	-0.156473590519055	0.00497278954250682	0.222389909096907	-0.594492279736509	-0.306289687592653	-0.155642727691468	-0.00519369326025922	0.274867173689762	2000	1.00198112353541
mu[160]	-0.457660631568385	0.0166172488081111	0.743145958679277	-1.93400568775938	-0.956004933552886	-0.473889315774429	0.0227834157707273	1.03207596900566	2000	1.00040121838266
mu[161]	0.244176466521778	0.0170155175853958	0.760957079865764	-1.29444195992267	-0.261434685623982	0.247792193302258	0.741109438631862	1.74323949197129	2000	0.999649568102969
mu[162]	-0.739209459004271	0.0173719550706426	0.776897448800581	-2.25090362295405	-1.25789055835916	-0.738692128289266	-0.218342253926407	0.807396888424646	2000	0.999549483540271
mu[163]	-0.327636514315113	0.0164551803733528	0.735898037936745	-1.78210200247298	-0.832862712704254	-0.348296900687299	0.168178051504618	1.17543153611067	2000	1.00015317248844
